CruiseName,Station,YEAR,Depth,Temp,Sal,SigmaT,Delta-D
LO114,1,2010.78862,10,8.623,26.866,20.81,0.070491
LO114,1,2010.78862,20,9.443,28.638,22.076,0.134779
LO114,1,2010.78862,30,9.895,30.419,23.395,0.186974
LO114,1,2010.78862,50,10.009,31.019,23.844,0.272721
LO114,1,2010.78862,75,8.827,31.648,24.521,0.367602
LO114,1,2010.78862,100,7.521,32.105,25.069,0.444438
LO114,1,2010.78862,150,6.011,32.634,25.682,0.574146
LO115,1,2010.82148,0,7.968,27.504,21.398,0
LO115,1,2010.82148,10,8.243,27.78,21.577,0.063105
LO115,1,2010.82148,20,8.645,28.026,21.714,0.124669
LO115,1,2010.82148,30,8.932,28.847,22.315,0.183104
LO115,1,2010.82148,50,9.511,31.041,23.941,0.276009
LO115,1,2010.82148,75,9.488,31.655,24.424,0.369264
LO115,1,2010.82148,100,8.956,32.199,24.933,0.451233
LO115,1,2010.82148,150,6.627,32.509,25.506,0.587018
LO115,1,2010.82148,200,5.417,33.208,26.207,0.691773
LO116,1,2010.85641,0,7.16,28.426,22.225,0
LO116,1,2010.85641,10,7.682,28.791,22.445,0.055241
LO116,1,2010.85641,20,7.91,29.114,22.668,0.108173
LO116,1,2010.85641,30,7.822,29.241,22.779,0.1593
LO116,1,2010.85641,50,8.438,30.188,23.436,0.25601
LO116,1,2010.85641,75,9.258,31.376,24.242,0.354724
LO116,1,2010.85641,100,9.269,31.715,24.505,0.443491
LO116,1,2010.85641,150,8.263,32.116,24.972,0.60411
LO116,1,2010.85641,200,6.182,32.785,25.78,0.737159
LO116,1,2010.85641,250,5.402,33.239,26.233,0.837488
LO117,1,2010.9941,0,5.192,31.003,24.487,0
LO117,1,2010.9941,10,5.197,31.002,24.486,0.034366
LO117,1,2010.9941,20,5.217,31.01,24.49,0.068735
LO117,1,2010.9941,30,5.165,31.023,24.506,0.102992
LO117,1,2010.9941,50,5.15,31.033,24.516,0.171332
LO117,1,2010.9941,75,5.613,31.246,24.633,0.255864
LO117,1,2010.9941,100,6.059,31.587,24.85,0.335902
LO117,1,2010.9941,150,6.893,32.446,25.422,0.4777
LO117,1,2010.9941,200,6.287,33.02,25.953,0.590234
LO117,1,2010.9941,250,6.1,33.115,26.051,0.69123
LO118,1,2011.05377,0,4.215,31.128,24.687,0
LO118,1,2011.05377,10,4.416,31.175,24.704,0.032399
LO118,1,2011.05377,20,4.518,31.215,24.726,0.064655
LO118,1,2011.05377,30,4.55,31.222,24.728,0.096743
LO118,1,2011.05377,50,4.848,31.302,24.761,0.160523
LO118,1,2011.05377,75,4.971,31.332,24.772,0.239919
LO118,1,2011.05377,100,5.568,31.633,24.944,0.317667
LO118,1,2011.05377,150,6.25,31.977,25.134,0.463328
LO118,1,2011.05377,200,6.665,32.562,25.543,0.595572
LO118,1,2011.05377,250,6.164,33.061,26,0.705764
LO119,1,2011.10857,0,4.617,31.297,24.781,0
LO119,1,2011.10857,10,4.683,31.328,24.799,0.031518
LO119,1,2011.10857,20,4.717,31.352,24.814,0.062836
LO119,1,2011.10857,30,4.726,31.36,24.82,0.094073
LO119,1,2011.10857,50,4.696,31.37,24.831,0.156369
LO119,1,2011.10857,75,5.088,31.542,24.925,0.233623
LO119,1,2011.10857,100,5.507,31.779,25.066,0.307757
LO119,1,2011.10857,150,5.647,31.946,25.182,0.449252
LO119,1,2011.10857,200,5.726,32.057,25.261,0.587162
LO119,1,2011.10857,250,6.387,32.73,25.711,0.716472
LO120,1,2011.22622,0,3.482,31.568,25.105,0
LO120,1,2011.22622,10,3.552,31.587,25.114,0.028461
LO120,1,2011.22622,20,3.68,31.616,25.125,0.056789
LO120,1,2011.22622,30,3.786,31.642,25.136,0.085023
LO120,1,2011.22622,50,3.817,31.654,25.143,0.141362
LO120,1,2011.22622,75,3.865,31.675,25.155,0.211513
LO120,1,2011.22622,100,3.884,31.681,25.158,0.281584
LO120,1,2011.22622,150,4.435,31.904,25.281,0.419942
LO120,1,2011.22622,200,5.766,32.419,25.542,0.54923
LO120,1,2011.22622,250,5.948,32.669,25.718,0.666473
TXS11,85,2011.34663,0,6.511,30.993,24.326,0
TXS11,85,2011.34663,10,5.989,31.107,24.479,0.035173
TXS11,85,2011.34663,20,5.198,31.336,24.75,0.068604
TXS11,85,2011.34663,30,5.127,31.367,24.783,0.100321
TXS11,85,2011.34663,50,4.906,31.461,24.881,0.162511
TXS11,85,2011.34663,75,4.66,31.639,25.048,0.236921
TXS11,85,2011.34663,100,4.577,31.715,25.117,0.308572
TXS11,85,2011.34663,150,4.803,32.152,25.439,0.443095
TXS11,85,2011.34663,200,5.144,32.55,25.717,0.562708
TXS11,85,2011.34663,250,5.12,32.722,25.856,0.673184
LO121,1,2011.64606,0,12.488,22.927,17.151,0
LO121,1,2011.64606,10,12.94,26.613,19.918,0.08721
LO121,1,2011.64606,20,12.491,28.886,21.757,0.157151
LO121,1,2011.64606,30,11.838,29.797,22.581,0.213421
LO121,1,2011.64606,50,10.741,31.381,24.004,0.303832
LO121,1,2011.64606,75,7.025,31.694,24.812,0.390458
LO121,1,2011.64606,100,5.63,31.98,25.211,0.464238
LO121,1,2011.64606,150,5.374,32.486,25.641,0.592265
LO121,1,2011.64606,200,5.374,32.937,25.998,0.699886
LO121,1,2011.64606,250,5.483,33.05,26.074,0.798991
TXF11,13,2011.71171,0,10.744,23.449,17.839,0
TXF11,13,2011.71171,10,11.13,26.23,19.936,0.091975
TXF11,13,2011.71171,20,11.31,28.72,21.838,0.15831
TXF11,13,2011.71171,30,11.296,30.137,22.941,0.211324
TXF11,13,2011.71171,50,10.41,31.11,23.849,0.301007
TXF11,13,2011.71171,75,9.771,31.683,24.401,0.396083
TXF11,13,2011.71171,100,8.793,31.933,24.749,0.479692
TXF11,13,2011.71171,150,5.548,32.347,25.511,0.618114
TXF11,13,2011.71171,200,5.429,32.806,25.888,0.731961
TXF11,13,2011.71171,250,5.423,32.951,26.003,0.835291
LO122,1,2012.08349,0,3.136,31.294,24.917,0
LO122,1,2012.08349,10,3.14,31.293,24.915,0.030279
LO122,1,2012.08349,20,3.136,31.298,24.92,0.060543
LO122,1,2012.08349,30,3.089,31.298,24.924,0.090769
LO122,1,2012.08349,50,3.071,31.298,24.925,0.151195
LO122,1,2012.08349,75,3.081,31.307,24.931,0.22664
LO122,1,2012.08349,100,3.747,31.496,25.024,0.301087
LO122,1,2012.08349,150,4.997,32.228,25.479,0.436974
LO122,1,2012.08349,200,5.845,33.082,26.056,0.548286
LO122,1,2012.08349,250,5.859,33.38,26.29,0.640176
LO123,1,2012.20214,0,2.793,31.388,25.02,0
LO123,1,2012.20214,10,2.794,31.389,25.02,0.029291
LO123,1,2012.20214,20,2.794,31.392,25.023,0.058573
LO123,1,2012.20214,30,2.782,31.393,25.024,0.087824
LO123,1,2012.20214,50,2.87,31.413,25.033,0.14624
LO123,1,2012.20214,75,2.903,31.425,25.04,0.219072
LO123,1,2012.20214,100,3.191,31.5,25.076,0.291436
LO123,1,2012.20214,150,4.49,32.071,25.408,0.424084
LO123,1,2012.20214,200,4.765,32.268,25.535,0.550055
LO123,1,2012.20214,250,5.531,32.9,25.95,0.661706
LO124,1,2012.26194,0,3.362,31.29,24.894,0
LO124,1,2012.26194,10,3.287,31.295,24.904,0.030467
LO124,1,2012.26194,20,3.132,31.367,24.975,0.060425
LO124,1,2012.26194,30,3.099,31.416,25.017,0.089959
LO124,1,2012.26194,50,3.063,31.446,25.044,0.148375
LO124,1,2012.26194,75,3.118,31.558,25.128,0.219926
LO124,1,2012.26194,100,3.462,31.665,25.184,0.290012
LO124,1,2012.26194,150,4.101,31.942,25.345,0.424572
LO124,1,2012.26194,200,4.78,32.337,25.588,0.550845
LO124,1,2012.26194,250,5.19,32.667,25.805,0.66546
TXS12,12,2012.34481,0,5.597,30.942,24.394,0
TXS12,12,2012.34481,10,5.431,31.199,24.616,0.034738
TXS12,12,2012.34481,20,4.76,31.369,24.823,0.066311
TXS12,12,2012.34481,30,4.422,31.511,24.97,0.096536
TXS12,12,2012.34481,50,4.561,31.65,25.067,0.155116
TXS12,12,2012.34481,75,4.759,31.812,25.174,0.226114
TXS12,12,2012.34481,100,4.38,31.848,25.242,0.295174
TXS12,12,2012.34481,150,4.951,32.119,25.397,0.428108
TXS12,12,2012.34481,200,4.859,32.377,25.612,0.55217
TXS12,12,2012.34481,250,5.05,32.661,25.816,0.665211
TXS12,46,2012.35491,0,5.649,31.343,24.705,0
TXS12,46,2012.35491,10,5.63,31.355,24.717,0.032269
TXS12,46,2012.35491,20,5.507,31.432,24.792,0.063951
TXS12,46,2012.35491,30,5.495,31.446,24.804,0.095362
TXS12,46,2012.35491,50,5.419,31.518,24.87,0.157656
TXS12,46,2012.35491,75,5.338,31.6,24.944,0.23389
TXS12,46,2012.35491,100,4.255,31.649,25.097,0.306821
TXS12,46,2012.35491,150,4.277,31.885,25.282,0.445489
TXS12,46,2012.35491,200,4.714,32.262,25.536,0.575103
TXS12,46,2012.35491,250,5.066,32.663,25.816,0.690879
TXS12,47,2012.355,0,5.676,31.339,24.699,0
TXS12,47,2012.355,10,5.619,31.36,24.722,0.032305
TXS12,47,2012.355,20,5.49,31.446,24.805,0.063832
TXS12,47,2012.355,30,5.504,31.452,24.808,0.095163
TXS12,47,2012.355,50,5.406,31.526,24.878,0.157214
TXS12,47,2012.355,75,5.301,31.605,24.952,0.233301
TXS12,47,2012.355,100,4.183,31.631,25.089,0.30632
TXS12,47,2012.355,150,4.223,31.853,25.262,0.445199
TXS12,47,2012.355,200,4.72,32.267,25.539,0.575344
TXS12,47,2012.355,250,5.051,32.657,25.813,0.691145
TXF12,2,2012.69998,0,11.125,26.261,19.961,0
TXF12,2,2012.69998,10,11.095,26.457,20.118,0.07724
TXF12,2,2012.69998,20,11.098,26.947,20.498,0.151062
TXF12,2,2012.69998,30,11.355,29.027,22.069,0.21341
TXF12,2,2012.69998,50,10.847,30.273,23.124,0.318275
TXF12,2,2012.69998,75,7.452,31.634,24.708,0.415935
TXF12,2,2012.69998,100,6.701,32.191,25.246,0.491086
TXF12,2,2012.69998,150,5.831,32.623,25.695,0.617335
TXF12,2,2012.69998,200,5.373,33.068,26.101,0.720717
TXF12,2,2012.69998,250,5.408,33.161,26.171,0.814911
TXF12,3,2012.70008,0,11.107,26.263,19.965,0
TXF12,3,2012.70008,10,11.069,26.463,20.127,0.077244
TXF12,3,2012.70008,20,11.095,26.915,20.473,0.151613
TXF12,3,2012.70008,30,11.361,29.04,22.078,0.215032
TXF12,3,2012.70008,50,10.823,30.279,23.133,0.321129
TXF12,3,2012.70008,75,7.475,31.591,24.671,0.42013
TXF12,3,2012.70008,100,6.712,32.166,25.225,0.49577
TXF12,3,2012.70008,150,5.975,32.635,25.687,0.621687
TXF12,3,2012.70008,200,5.377,33.07,26.102,0.725285
TXF12,3,2012.70008,250,5.407,33.158,26.169,0.81941
TXF12,47,2012.71489,0,10.842,25.874,19.706,0
TXF12,47,2012.71489,10,10.873,26.227,19.975,0.078943
TXF12,47,2012.71489,20,11.174,28.948,22.039,0.148012
TXF12,47,2012.71489,30,11.098,30.25,23.063,0.200528
TXF12,47,2012.71489,50,9.259,31.296,24.18,0.288552
TXF12,47,2012.71489,75,7.566,31.89,24.894,0.374257
TXF12,47,2012.71489,100,6.843,32.174,25.214,0.446685
TXF12,47,2012.71489,150,5.84,32.487,25.587,0.576363
TXF12,47,2012.71489,200,5.364,33.05,26.088,0.683897
TXF12,47,2012.71489,250,5.409,33.152,26.164,0.778535
LO125,8,2012.81701,0,6.837,28.007,21.936,0
LO125,8,2012.81701,10,6.873,28.011,21.935,0.058721
LO125,8,2012.81701,20,7.053,28.078,21.965,0.117344
LO125,8,2012.81701,30,8.501,29.179,22.637,0.172326
LO125,8,2012.81701,50,9.438,30.951,23.882,0.266417
LO125,8,2012.81701,75,8.646,31.833,24.693,0.355656
LO125,8,2012.81701,100,7.359,32.22,25.181,0.431269
LO125,8,2012.81701,150,6.011,32.6,25.655,0.558881
LO125,9,2012.81701,0,6.837,28.007,21.936,0
LO125,9,2012.81701,10,6.873,28.011,21.935,0.058721
LO125,9,2012.81701,20,7.053,28.078,21.965,0.117344
LO125,9,2012.81701,30,8.501,29.179,22.637,0.172326
LO125,9,2012.81701,50,9.438,30.951,23.882,0.266417
LO125,9,2012.81701,75,8.646,31.833,24.693,0.355656
LO125,9,2012.81701,100,7.359,32.22,25.181,0.431269
LO125,9,2012.81701,150,6.011,32.6,25.655,0.558881
LO125,9,2012.81701,200,5.648,33.008,26.022,0.665696
LO126,1,2013.02719,0,4.228,30.813,24.435,0
LO126,1,2013.02719,10,4.445,31.046,24.599,0.03373
LO126,1,2013.02719,20,4.547,31.091,24.625,0.06696
LO126,1,2013.02719,30,4.64,31.137,24.652,0.099871
LO126,1,2013.02719,50,4.908,31.261,24.722,0.165055
LO126,1,2013.02719,75,5.056,31.431,24.841,0.243989
LO126,1,2013.02719,100,5.242,31.636,24.983,0.320555
LO126,1,2013.02719,150,5.843,32.062,25.251,0.460205
LO126,1,2013.02719,200,6.031,32.371,25.472,0.592955
LO126,1,2013.02719,250,6.142,32.87,25.852,0.710434
LO127,2,2013.11743,0,3.623,31.096,24.717,0
LO127,2,2013.11743,10,3.638,31.101,24.719,0.032173
LO127,2,2013.11743,20,3.739,31.149,24.748,0.06424
LO127,2,2013.11743,30,3.886,31.193,24.77,0.096018
LO127,2,2013.11743,50,4.124,31.344,24.867,0.158485
LO127,2,2013.11743,75,4.249,31.455,24.943,0.234331
LO127,2,2013.11743,100,4.473,31.577,25.018,0.308749
LO127,2,2013.11743,150,5.298,32.044,25.3,0.448621
LO127,2,2013.11743,200,5.717,32.339,25.484,0.578043
LO127,2,2013.11743,250,5.853,32.574,25.654,0.69889
LO128,6,2013.11743,0,15.606,26.157,19.042,0
LO128,6,2013.11743,10,12.485,29.037,21.875,0.071064
LO128,6,2013.11743,20,10.55,30.668,23.481,0.121593
LO128,6,2013.11743,30,8.468,31.219,24.239,0.161575
LO128,6,2013.11743,50,6.682,31.786,24.929,0.226989
LO128,6,2013.11743,75,5.893,32.129,25.298,0.297671
LO128,6,2013.11743,100,5.581,32.402,25.55,0.361753
LO128,6,2013.11743,150,5.416,32.972,26.02,0.473215
LO128,6,2013.11743,200,5.448,33.235,26.225,0.568419
LO128,6,2013.11743,250,5.524,33.32,26.283,0.657326
TXS13,2,2013.3163,0,4.105,31.575,25.053,0
TXS13,2,2013.3163,10,4.103,31.576,25.054,0.028971
TXS13,2,2013.3163,20,4.103,31.576,25.054,0.057947
TXS13,2,2013.3163,30,4.095,31.579,25.057,0.086916
TXS13,2,2013.3163,50,3.785,31.637,25.132,0.144252
TXS13,2,2013.3163,75,3.875,31.712,25.183,0.214251
TXS13,2,2013.3163,100,4.582,32.056,25.387,0.281355
TXS13,2,2013.3163,150,4.955,32.455,25.663,0.406481
TXS13,2,2013.3163,200,5.533,33.062,26.078,0.510058
TXS13,2,2013.3163,250,5.425,33.119,26.136,0.60605
TXS13,65,2013.34261,0,5.544,31.489,24.833,0
TXS13,65,2013.34261,10,4.677,31.513,24.946,0.030599
TXS13,65,2013.34261,20,4.605,31.521,24.96,0.060508
TXS13,65,2013.34261,30,4.539,31.55,24.99,0.090239
TXS13,65,2013.34261,50,4.386,31.639,25.076,0.148282
TXS13,65,2013.34261,75,4.236,31.703,25.141,0.219613
TXS13,65,2013.34261,100,4.451,31.985,25.344,0.287411
TXS13,65,2013.34261,150,5.119,32.463,25.651,0.413021
TXS13,65,2013.34261,200,5.393,32.894,25.961,0.520362
TXS13,65,2013.34261,250,5.395,33.079,26.108,0.619675
LO129,3,2013.61866,0,12.235,17.527,13.024,0
LO129,3,2013.61866,10,12.859,27.949,20.965,0.092258
LO129,3,2013.61866,20,12.306,29.008,21.885,0.154536
LO129,3,2013.61866,30,11.901,30.151,22.845,0.208147
LO129,3,2013.61866,50,6.77,31.728,24.872,0.282442
LO129,3,2013.61866,75,5.481,32.047,25.281,0.353849
LO129,3,2013.61866,100,5.603,32.284,25.454,0.419118
LO129,3,2013.61866,150,5.424,33.092,26.114,0.532132
LO129,3,2013.61866,200,5.414,33.361,26.329,0.6228
LO129,3,2013.61866,250,5.413,33.444,26.394,0.706592
TXF13,2,2013.69725,0,12.887,20.579,15.272,0
TXF13,2,2013.69725,10,12.005,26.58,20.059,0.091662
TXF13,2,2013.69725,20,11.69,28.018,21.228,0.163227
TXF13,2,2013.69725,30,11.959,29.714,22.495,0.223498
TXF13,2,2013.69725,50,8.072,31.468,24.491,0.313977
TXF13,2,2013.69725,75,6.655,32.035,25.129,0.390125
TXF13,2,2013.69725,100,5.97,32.43,25.526,0.45544
TXF13,2,2013.69725,150,5.51,32.954,25.995,0.567864
TXF13,2,2013.69725,200,5.428,33.494,26.432,0.656701
TXF13,2,2013.69725,250,5.419,33.602,26.519,0.735097
TXF13,112,2013.73683,0,10.815,25.925,19.75,0
TXF13,112,2013.73683,10,11.186,28.47,21.665,0.074156
TXF13,112,2013.73683,20,11.224,28.723,21.855,0.133977
TXF13,112,2013.73683,30,11.314,28.922,21.994,0.192983
TXF13,112,2013.73683,50,9.3,31.391,24.247,0.290142
TXF13,112,2013.73683,75,6.579,32.07,25.166,0.368528
TXF13,112,2013.73683,100,5.962,32.477,25.564,0.434174
TXF13,112,2013.73683,150,5.582,32.959,25.991,0.546882
TXF13,112,2013.73683,200,5.44,33.431,26.381,0.639566
TXF13,112,2013.73683,250,5.423,33.58,26.501,0.718734
LO130,5,2013.80767,0,9.018,25.78,19.907,0
LO130,5,2013.80767,10,9.289,26.566,20.482,0.075201
LO130,5,2013.80767,20,9.87,27.678,21.262,0.14296
LO130,5,2013.80767,30,10.271,28.795,22.069,0.204419
LO130,5,2013.80767,50,10.357,30.973,23.751,0.298184
LO130,5,2013.80767,75,9.629,31.581,24.344,0.39349
LO130,5,2013.80767,100,8.511,32.019,24.859,0.476006
LO130,5,2013.80767,150,5.612,32.84,25.893,0.605743
LO130,5,2013.80767,200,5.487,33.202,26.194,0.702283
LO130,5,2013.80767,250,5.476,33.314,26.284,0.791276
LO131,4,2013.87385,0,7.654,28.758,22.423,0
LO131,4,2013.87385,10,7.654,28.758,22.423,0.054078
LO131,4,2013.87385,20,7.955,28.867,22.468,0.108124
LO131,4,2013.87385,30,9.245,30.185,23.314,0.15768
LO131,4,2013.87385,50,9.628,31.067,23.943,0.242283
LO131,4,2013.87385,75,9.493,31.627,24.401,0.336254
LO131,4,2013.87385,100,8.84,31.943,24.75,0.420704
LO131,4,2013.87385,150,6.784,32.359,25.368,0.565579
LO131,4,2013.87385,200,5.633,32.972,25.995,0.680972
LO131,4,2013.87385,250,5.488,33.25,26.232,0.776173
LO132,10,2014.08178,0,5.169,30.733,24.276,0
LO132,10,2014.08178,10,5.251,30.793,24.315,0.0363
LO132,10,2014.08178,20,5.432,30.866,24.353,0.072108
LO132,10,2014.08178,30,5.442,30.894,24.374,0.107707
LO132,10,2014.08178,50,5.539,31.08,24.51,0.17748
LO132,10,2014.08178,75,6.047,31.596,24.858,0.25965
LO132,10,2014.08178,100,6.06,31.878,25.079,0.334004
LO132,10,2014.08178,150,6.232,32.222,25.33,0.47297
LO132,10,2014.08178,200,6.243,32.847,25.822,0.593001
LO132,10,2014.08178,250,6.118,32.967,25.932,0.700005
LO133,12,2014.1727,0,3.717,30.641,24.346,0
LO133,12,2014.1727,10,3.755,30.718,24.404,0.035513
LO133,12,2014.1727,20,3.949,30.912,24.541,0.070219
LO133,12,2014.1727,30,4.076,31.058,24.645,0.103532
LO133,12,2014.1727,50,4.835,31.401,24.841,0.167451
LO133,12,2014.1727,75,5.484,31.783,25.072,0.241826
LO133,12,2014.1727,100,5.109,31.923,25.225,0.312722
LO133,12,2014.1727,150,5.891,32.755,25.792,0.437712
LO133,12,2014.1727,200,5.943,33.061,26.028,0.541864
LO133,12,2014.1727,250,5.915,33.177,26.123,0.639435
LO134,13,2014.27619,0,4.401,31.227,24.747,0
LO134,13,2014.27619,10,4.334,31.299,24.811,0.031657
LO134,13,2014.27619,20,4.396,31.337,24.835,0.062859
LO134,13,2014.27619,30,4.454,31.389,24.87,0.093719
LO134,13,2014.27619,50,4.534,31.511,24.959,0.154805
LO134,13,2014.27619,75,4.67,31.697,25.093,0.227728
LO134,13,2014.27619,100,4.798,31.869,25.216,0.297747
LO134,13,2014.27619,150,5.195,32.209,25.442,0.430211
LO134,13,2014.27619,200,5.45,32.509,25.65,0.552482
LO134,13,2014.27619,250,5.754,32.797,25.842,0.665261
TXS14,2,2014.33602,0,6.754,30.99,24.293,0
TXS14,2,2014.33602,10,5.968,31.432,24.738,0.034899
TXS14,2,2014.33602,20,5.785,31.479,24.797,0.066612
TXS14,2,2014.33602,30,5.172,31.618,24.976,0.097023
TXS14,2,2014.33602,50,4.822,31.76,25.127,0.155059
TXS14,2,2014.33602,75,5.04,32.002,25.295,0.223998
TXS14,2,2014.33602,100,5.271,32.255,25.47,0.288773
TXS14,2,2014.33602,150,5.388,32.485,25.638,0.41039
TXS14,2,2014.33602,200,5.58,32.807,25.871,0.523047
TXS14,2,2014.33602,250,5.742,32.967,25.978,0.627416
TXS14,3,2014.33616,0,6.621,31.102,24.398,0
TXS14,3,2014.33616,10,6.12,31.441,24.727,0.03369
TXS14,3,2014.33616,20,5.334,31.549,24.904,0.06523
TXS14,3,2014.33616,30,5.047,31.648,25.014,0.095064
TXS14,3,2014.33616,50,4.985,31.806,25.146,0.152467
TXS14,3,2014.33616,75,5.096,31.985,25.275,0.221402
TXS14,3,2014.33616,100,5.262,32.249,25.466,0.286725
TXS14,3,2014.33616,150,5.377,32.479,25.635,0.408419
TXS14,3,2014.33616,200,5.604,32.83,25.886,0.520527
TXS14,3,2014.33616,250,5.741,32.963,25.975,0.624403
TXS14,51,2014.35302,0,7.362,31.156,24.345,0
TXS14,51,2014.35302,10,6.431,31.468,24.71,0.034873
TXS14,51,2014.35302,20,5.894,31.548,24.839,0.066522
TXS14,51,2014.35302,30,6.002,31.742,24.979,0.096779
TXS14,51,2014.35302,50,5.465,31.818,25.102,0.15476
TXS14,51,2014.35302,75,5.087,31.92,25.225,0.224565
TXS14,51,2014.35302,100,5.108,32.072,25.343,0.291788
TXS14,51,2014.35302,150,5.375,32.497,25.649,0.41492
TXS14,51,2014.35302,200,5.628,32.86,25.907,0.525227
TXS14,51,2014.35302,250,5.735,32.99,25.997,0.627768
LO135,11,2014.42135,0,10.038,29.225,22.441,0
LO135,11,2014.42135,10,8.402,31.055,24.12,0.048848
LO135,11,2014.42135,20,7.398,31.598,24.687,0.083145
LO135,11,2014.42135,30,7.08,31.707,24.815,0.114894
LO135,11,2014.42135,50,6.148,31.71,24.936,0.1762
LO135,11,2014.42135,75,5.633,31.908,25.154,0.249108
LO135,11,2014.42135,100,5.451,32.154,25.369,0.316821
LO135,11,2014.42135,150,5.558,32.499,25.63,0.441023
LO135,11,2014.42135,200,5.638,32.711,25.788,0.555492
LO135,11,2014.42135,250,5.741,32.816,25.859,0.664603
LO136,14,2014.55568,0,14.656,24.827,18.215,0
LO136,14,2014.55568,10,12.443,29.31,22.094,0.073722
LO136,14,2014.55568,20,11.232,30.3,23.079,0.124431
LO136,14,2014.55568,30,11.125,30.71,23.416,0.170889
LO136,14,2014.55568,50,10.209,31.334,24.057,0.254171
LO136,14,2014.55568,75,6.968,31.882,24.968,0.340421
LO136,14,2014.55568,100,5.832,32.016,25.216,0.412058
LO136,14,2014.55568,150,5.887,32.483,25.578,0.538589
LO136,14,2014.55568,200,5.658,32.629,25.721,0.655067
LO136,14,2014.55568,250,5.686,32.764,25.824,0.76659
LO137,7,2014.65154,0,13.346,25.131,18.699,0
LO137,7,2014.65154,10,13.592,26.37,19.608,0.088026
LO137,7,2014.65154,20,13.122,28.308,21.193,0.159958
LO137,7,2014.65154,30,13.024,29.692,22.281,0.221889
LO137,7,2014.65154,50,12.602,31.409,23.69,0.318318
LO137,7,2014.65154,75,7.983,31.875,24.823,0.411416
LO137,7,2014.65154,100,6.593,32.169,25.243,0.483569
LO137,7,2014.65154,150,5.74,32.488,25.6,0.610731
LO137,7,2014.65154,200,5.774,32.756,25.807,0.724004
LO137,7,2014.65154,250,5.739,32.846,25.883,0.832241
TXF14,2,2014.70112,0,13.453,28.921,21.603,0
TXF14,2,2014.70112,10,13.418,29.267,21.877,0.060595
TXF14,2,2014.70112,20,13.401,29.506,22.064,0.118833
TXF14,2,2014.70112,30,13.369,29.668,22.196,0.175746
TXF14,2,2014.70112,50,13.357,30.596,22.915,0.282864
TXF14,2,2014.70112,75,10.866,31.63,24.176,0.393497
TXF14,2,2014.70112,100,7.386,32.162,25.132,0.474061
TXF14,2,2014.70112,150,5.954,32.68,25.725,0.599575
TXF14,2,2014.70112,200,5.726,32.944,25.962,0.705916
TXF14,3,2014.70119,0,13.51,28.614,21.355,0
TXF14,3,2014.70119,10,13.434,29.234,21.848,0.062576
TXF14,3,2014.70119,20,13.375,29.521,22.081,0.121361
TXF14,3,2014.70119,30,13.363,29.644,22.178,0.178412
TXF14,3,2014.70119,50,13.369,30.588,22.906,0.286299
TXF14,3,2014.70119,75,10.898,31.624,24.166,0.398884
TXF14,3,2014.70119,100,7.382,32.143,25.118,0.478703
TXF14,3,2014.70119,150,5.952,32.687,25.731,0.603863
TXF14,3,2014.70119,200,5.723,32.942,25.96,0.710338
TXF14,3,2014.70119,250,5.78,33.039,26.03,0.811523
LO138,1,2014.79134,0,10.091,27.593,21.162,0
LO138,1,2014.79134,10,10.496,28.147,21.528,0.064478
LO138,1,2014.79134,20,11.143,29.023,22.102,0.125624
LO138,1,2014.79134,30,11.035,30.196,23.032,0.177512
LO138,1,2014.79134,50,11.399,30.822,23.455,0.271029
LO138,1,2014.79134,75,10.202,31.579,24.249,0.374806
LO138,1,2014.79134,100,7.879,32.035,24.964,0.457023
LO138,1,2014.79134,150,5.899,32.631,25.693,0.58677
LO138,1,2014.79134,200,5.833,32.95,25.954,0.695144
LO138,1,2014.79134,250,5.761,33.075,26.061,0.796031
LO139,1,2014.90099,0,7.967,28.938,22.522,0
LO139,1,2014.90099,10,8.159,29.072,22.601,0.052863
LO139,1,2014.90099,20,8.214,29.153,22.657,0.104927
LO139,1,2014.90099,30,8.427,29.294,22.737,0.156445
LO139,1,2014.90099,50,9.096,30.528,23.604,0.253987
LO139,1,2014.90099,75,9.561,31.322,24.152,0.351752
LO139,1,2014.90099,100,9.385,31.559,24.365,0.443527
LO139,1,2014.90099,150,7.976,32.104,25.004,0.61149
LO139,1,2014.90099,200,6.133,32.717,25.733,0.739597
LO139,1,2014.90099,250,5.888,32.934,25.934,0.846907
LO140,1,2014.94756,0,7.934,29.876,23.262,0
LO140,1,2014.94756,10,7.939,29.898,23.279,0.045966
LO140,1,2014.94756,20,8.005,29.945,23.306,0.091763
LO140,1,2014.94756,30,8.029,30.087,23.414,0.136717
LO140,1,2014.94756,50,8.273,30.561,23.751,0.221737
LO140,1,2014.94756,75,8.558,31.327,24.31,0.31914
LO140,1,2014.94756,100,8.711,31.525,24.442,0.408171
LO140,1,2014.94756,150,8.708,31.956,24.78,0.573029
LO140,1,2014.94756,200,7.208,32.521,25.439,0.715446
LO140,1,2014.94756,250,6.197,32.784,25.778,0.833593
LO141,1,2015.05168,0,5.801,29.383,23.14,0
LO141,1,2015.05168,10,6.169,30.024,23.604,0.045205
LO141,1,2015.05168,20,7.121,30.762,24.067,0.085422
